datetime,RSI_14,signal
2022-09-15 12:00:00,44.71384796019283,0
2022-09-15 13:00:00,44.408009396566186,0
2022-09-15 14:00:00,29.65455598168088,1
2022-09-15 15:00:00,31.49284693639227,0
2022-09-15 16:00:00,38.625382589846666,0
2022-09-15 17:00:00,37.437811291185874,0
2022-09-15 18:00:00,35.22166522750407,0
2022-09-15 19:00:00,36.58877265162402,0
2022-09-15 20:00:00,40.592800408318155,0
2022-09-15 21:00:00,39.594856527672846,0
2022-09-15 22:00:00,35.96531520849234,0
2022-09-15 23:00:00,34.89502429680685,0
2022-09-16 00:00:00,40.40932560156552,0
2022-09-16 01:00:00,38.15060570001428,0
2022-09-16 02:00:00,39.51436318272062,0
2022-09-16 03:00:00,39.3293441048096,0
2022-09-16 04:00:00,44.24287145374079,0
2022-09-16 05:00:00,41.02098070629598,0
2022-09-16 06:00:00,41.67834209904952,0
2022-09-16 07:00:00,40.41701165487543,0
2022-09-16 08:00:00,37.84995939440459,0
2022-09-16 09:00:00,42.94457627414355,0
2022-09-16 10:00:00,45.797009684815336,0
2022-09-16 11:00:00,50.45205919506019,0
2022-09-16 12:00:00,40.999345739732334,0
2022-09-16 13:00:00,34.49180990331249,0
2022-09-16 14:00:00,42.57597543557316,0
2022-09-16 15:00:00,42.57597543557316,0
2022-09-16 16:00:00,37.494051514186744,0
2022-09-16 17:00:00,34.32642769421788,0
2022-09-16 18:00:00,41.04982446627456,0
2022-09-16 19:00:00,44.093897054563925,0
2022-09-16 20:00:00,50.90485399232347,0
2022-09-16 21:00:00,50.42990277495427,0
2022-09-16 22:00:00,49.57180437125742,0
2022-09-16 23:00:00,53.19020923168918,0
2022-09-17 00:00:00,59.39687586827622,0
2022-09-17 01:00:00,61.40471850273015,0
2022-09-17 02:00:00,56.168662295876636,0
2022-09-17 03:00:00,54.91608747887381,0
2022-09-17 04:00:00,57.24214309860398,0
2022-09-17 05:00:00,52.88784063991265,0
2022-09-17 06:00:00,51.76185263557875,0
2022-09-17 07:00:00,52.00875689477447,0
2022-09-17 08:00:00,53.94051155262889,0
2022-09-17 09:00:00,53.8404869474536,0
2022-09-17 10:00:00,52.96609757454846,0
2022-09-17 11:00:00,49.19812872423049,0
2022-09-17 12:00:00,52.47060346891837,0
2022-09-17 13:00:00,55.03385644604511,0
2022-09-17 14:00:00,56.48956646644717,0
2022-09-17 15:00:00,58.89654379273152,0
2022-09-17 16:00:00,67.2931923542591,0
2022-09-17 17:00:00,63.29566668404036,0
2022-09-17 18:00:00,62.39750493511079,0
2022-09-17 19:00:00,57.60483248410107,0
2022-09-17 20:00:00,61.28636413627765,0
2022-09-17 21:00:00,57.868013415741196,0
2022-09-17 22:00:00,62.61671406288903,0
2022-09-17 23:00:00,61.42770122385872,0
2022-09-18 00:00:00,51.979290222685904,0
2022-09-18 01:00:00,52.84580878744925,0
2022-09-18 02:00:00,55.19424212794387,0
2022-09-18 03:00:00,52.573290507785536,0
2022-09-18 04:00:00,53.44927745988012,0
2022-09-18 05:00:00,57.073295658553306,0
2022-09-18 06:00:00,54.721618871425484,0
2022-09-18 07:00:00,55.422622702506615,0
2022-09-18 08:00:00,55.52540843007129,0
2022-09-18 09:00:00,40.037376728319586,0
2022-09-18 10:00:00,46.32160474408968,0
2022-09-18 11:00:00,46.724819902061704,0
