datetime,EMA_5,EMA_10,signal
2022-09-14 23:00:00,20158.408098577755,20145.623275075166,1
2022-09-15 00:00:00,20155.33873238517,20146.273588697863,1
2022-09-15 01:00:00,20165.15915492345,20153.278390752792,1
2022-09-15 02:00:00,20140.1061032823,20141.773228797738,-1
2022-09-15 03:00:00,20098.70406885487,20118.88718719815,-1
2022-09-15 04:00:00,20071.16937923658,20100.198607707574,-1
2022-09-15 05:00:00,20093.612919491054,20107.16249721529,-1
2022-09-15 06:00:00,20093.94194632737,20104.87840681251,-1
2022-09-15 07:00:00,20127.694630884915,20121.30051466478,1
2022-09-15 08:00:00,20132.129753923276,20124.882239271185,1
2022-09-15 09:00:00,20128.08650261552,20123.994559403698,1
2022-09-15 10:00:00,20132.39100174368,20127.086457693935,1
2022-09-15 11:00:00,20135.227334495787,20129.59801084049,1
2022-09-15 12:00:00,20128.818222997194,20127.125645233125,1
2022-09-15 13:00:00,20122.5121486648,20123.993709736194,-1
2022-09-15 14:00:00,19980.974765776533,20046.522126147793,-1
2022-09-15 15:00:00,19896.916510517687,19988.754466848193,-1
2022-09-15 16:00:00,19883.411007011793,19964.69001833034,-1
2022-09-15 17:00:00,19862.37400467453,19938.437287724824,-1
2022-09-15 18:00:00,19825.48266978302,19904.485053593038,-1
2022-09-15 19:00:00,19808.621779855348,19880.92413475794,-1
2022-09-15 20:00:00,19820.314519903568,19874.156110256496,-1
2022-09-15 21:00:00,19819.609679935715,19863.98227202804,-1
2022-09-15 22:00:00,19786.73978662381,19837.985495295667,-1
2022-09-15 23:00:00,19754.759857749206,19811.224496151,-1
2022-09-16 00:00:00,19762.506571832804,19805.183678669,-1
2022-09-16 01:00:00,19748.80438122187,19789.95028254736,-1
2022-09-16 02:00:00,19746.736254147916,19781.34114026602,-1
2022-09-16 03:00:00,19743.95750276528,19773.53366021765,-1
2022-09-16 04:00:00,19766.571668510187,19780.491176541713,-1
2022-09-16 05:00:00,19759.61444567346,19774.165508079583,-1
2022-09-16 06:00:00,19758.142963782306,19770.717233883293,-1
2022-09-16 07:00:00,19748.92864252154,19763.405009540875,-1
2022-09-16 08:00:00,19725.652428347694,19748.076825987988,-1
2022-09-16 09:00:00,19732.501618898463,19747.735584899263,-1
2022-09-16 10:00:00,19750.40107926564,19754.729114917576,-1
2022-09-16 11:00:00,19785.60071951043,19773.14200311438,1
2022-09-16 12:00:00,19751.067146340287,19756.570729820854,-1
2022-09-16 13:00:00,19673.811430893526,19713.430597126153,-1
2022-09-16 14:00:00,19666.97428726235,19702.497761285034,-1
2022-09-16 15:00:00,19662.416191508233,19693.552713778663,-1
2022-09-16 16:00:00,19617.07746100549,19663.161311273452,-1
2022-09-16 17:00:00,19556.48497400366,19621.731981951005,-1
2022-09-16 18:00:00,19554.156649335775,19608.598894323546,-1
2022-09-16 19:00:00,19571.40443289052,19608.10818626472,-1
2022-09-16 20:00:00,19629.802955260348,19633.28851603477,-1
2022-09-16 21:00:00,19665.368636840234,19652.05424039208,1
2022-09-16 22:00:00,19683.279091226825,19664.24437850261,1
2022-09-16 23:00:00,19719.686060817883,19687.563582411225,1
2022-09-17 00:00:00,19792.35737387859,19733.04293106373,1
2022-09-17 01:00:00,19858.438249252395,19779.87148905214,1
2022-09-17 02:00:00,19871.6254995016,19801.34940013357,1
2022-09-17 03:00:00,19872.750333001066,19814.7404182911,1
2022-09-17 04:00:00,19890.866888667377,19835.16943314726,1
2022-09-17 05:00:00,19877.211259111587,19837.847718029578,1
2022-09-17 06:00:00,19861.27417274106,19836.311769296924,1
2022-09-17 07:00:00,19852.182781827374,19835.891447606573,1
2022-09-17 08:00:00,19857.788521218252,19841.911184405377,1
2022-09-17 09:00:00,19861.02568081217,19846.563696331672,1
2022-09-17 10:00:00,19859.05045387478,19848.115751544094,1
2022-09-17 11:00:00,19839.63363591652,19839.512887626985,1
2022-09-17 12:00:00,19842.955757277683,19841.34690805844,1
2022-09-17 13:00:00,19858.537171518456,19850.13837932054,1
2022-09-17 14:00:00,19876.624781012306,19861.53140126226,1
2022-09-17 15:00:00,19901.61652067487,19877.907510123663,1
2022-09-17 16:00:00,19974.011013783245,19921.706144646632,1
2022-09-17 17:00:00,20006.274009188834,19948.814118347243,1
2022-09-17 18:00:00,20024.182672792558,19969.029733193198,1
2022-09-17 19:00:00,20016.521781861706,19974.878872612615,1
2022-09-17 20:00:00,20033.94785457447,19991.955441228503,1
2022-09-17 21:00:00,20031.33190304965,19998.16354282332,1
2022-09-17 22:00:00,20059.687935366434,20019.66108049181,1
2022-09-17 23:00:00,20073.791956910958,20034.63179312966,1
2022-09-18 00:00:00,20040.527971273972,20023.60783074245,1
2022-09-18 01:00:00,20023.085314182652,20017.170043334732,1
2022-09-18 02:00:00,20024.223542788437,20018.866399092054,1
2022-09-18 03:00:00,20013.115695192293,20013.781599257134,-1
2022-09-18 04:00:00,20010.077130128197,20012.003126664928,-1
2022-09-18 05:00:00,20026.5847534188,20020.657103634938,1
2022-09-18 06:00:00,20028.089835612533,20022.555812064948,1
2022-09-18 07:00:00,20032.459890408354,20025.945664416773,1
2022-09-18 08:00:00,20035.839926938905,20028.973725431904,1
2022-09-18 09:00:00,19965.393284625938,19991.79668444428,-1
2022-09-18 10:00:00,19946.762189750625,19976.833650908957,-1
2022-09-18 11:00:00,19936.24145983375,19965.627532561874,-1
2022-09-18 12:00:00,19949.694306555833,19967.62252664153,-1
2022-09-18 13:00:00,19951.696204370557,19965.45479452489,-1
2022-09-18 14:00:00,19901.16413624704,19935.390286429454,-1
2022-09-18 15:00:00,19868.94275749803,19911.59205253319,-1
2022-09-18 16:00:00,19825.895171665354,19880.35713389079,-1
2022-09-18 17:00:00,19759.396781110237,19834.183109547008,-1
2022-09-18 18:00:00,19716.26452074016,19797.058907811188,-1
2022-09-18 19:00:00,19716.043013826773,19782.24819730006,-1
2022-09-18 20:00:00,19715.36200921785,19769.839434154594,-1
2022-09-18 21:00:00,19627.3746728119,19711.941355217394,-1
2022-09-18 22:00:00,19563.383115207936,19661.66110881423,-1
2022-09-18 23:00:00,19510.42207680529,19614.904543575278,-1
2022-09-19 00:00:00,19489.94805120353,19584.740081107044,-1
2022-09-19 01:00:00,19472.56536746902,19558.023702723942,-1
2022-09-19 02:00:00,19233.34357831268,19412.001211319588,-1
2022-09-19 03:00:00,19077.629052208453,19294.58280926148,-1
2022-09-19 04:00:00,18986.586034805638,19205.476843941207,-1
2022-09-19 05:00:00,18807.190689870426,19067.82650867917,-1
2022-09-19 06:00:00,18692.927126580285,18958.112598010226,-1
2022-09-19 07:00:00,18615.15141772019,18867.473943826546,-1
